FilmoId,WdLien
80096,http://www.wikidata.org/entity/Q3472477
81525,http://www.wikidata.org/entity/Q3497296
72468,http://www.wikidata.org/entity/Q3535768
84813,http://www.wikidata.org/entity/Q3710571
94415,http://www.wikidata.org/entity/Q3752865
90310,http://www.wikidata.org/entity/Q4177246
93963,http://www.wikidata.org/entity/Q5146355
94351,http://www.wikidata.org/entity/Q5458715
82066,http://www.wikidata.org/entity/Q5548163
72004,http://www.wikidata.org/entity/Q6418577
91992,http://www.wikidata.org/entity/Q6950161
85028,http://www.wikidata.org/entity/Q7044978
93384,http://www.wikidata.org/entity/Q7071442
88970,http://www.wikidata.org/entity/Q7370144
84264,http://www.wikidata.org/entity/Q7539545
58840,http://www.wikidata.org/entity/Q7738216
73443,http://www.wikidata.org/entity/Q7795577
94316,http://www.wikidata.org/entity/Q12108865
77781,http://www.wikidata.org/entity/Q16644217
7628,http://www.wikidata.org/entity/Q17080575
58954,http://www.wikidata.org/entity/Q18152072
91371,http://www.wikidata.org/entity/Q18574886
7105,http://www.wikidata.org/entity/Q20001772
78337,http://www.wikidata.org/entity/Q20949979
60597,http://www.wikidata.org/entity/Q23899173
83705,http://www.wikidata.org/entity/Q59659071
89509,http://www.wikidata.org/entity/Q61967985
91731,http://www.wikidata.org/entity/Q62124881
61979,http://www.wikidata.org/entity/Q64719724
81677,http://www.wikidata.org/entity/Q51737
79718,http://www.wikidata.org/entity/Q63366
11605,http://www.wikidata.org/entity/Q172241
10487,http://www.wikidata.org/entity/Q222868
16323,http://www.wikidata.org/entity/Q227532
97790,http://www.wikidata.org/entity/Q261568
12331,http://www.wikidata.org/entity/Q283008
17767,http://www.wikidata.org/entity/Q386164
21738,http://www.wikidata.org/entity/Q468868
100188,http://www.wikidata.org/entity/Q494048
16898,http://www.wikidata.org/entity/Q532633
96141,http://www.wikidata.org/entity/Q621587
12691,http://www.wikidata.org/entity/Q659609
97146,http://www.wikidata.org/entity/Q675205
10953,http://www.wikidata.org/entity/Q724341
94927,http://www.wikidata.org/entity/Q770744
18567,http://www.wikidata.org/entity/Q813451
97482,http://www.wikidata.org/entity/Q922193
20652,http://www.wikidata.org/entity/Q913558
101923,http://www.wikidata.org/entity/Q918439
94470,http://www.wikidata.org/entity/Q931853
97376,http://www.wikidata.org/entity/Q939997
102315,http://www.wikidata.org/entity/Q961922
22867,http://www.wikidata.org/entity/Q1034083
15562,http://www.wikidata.org/entity/Q1089466
17491,http://www.wikidata.org/entity/Q1144211
14150,http://www.wikidata.org/entity/Q1157116
94710,http://www.wikidata.org/entity/Q1215052
17599,http://www.wikidata.org/entity/Q1212165
10960,http://www.wikidata.org/entity/Q1214819
98209,http://www.wikidata.org/entity/Q1271407
15543,http://www.wikidata.org/entity/Q1343120
17719,http://www.wikidata.org/entity/Q1462034
11658,http://www.wikidata.org/entity/Q1534298
15136,http://www.wikidata.org/entity/Q1534420
10810,http://www.wikidata.org/entity/Q1544835
17284,http://www.wikidata.org/entity/Q1629607
11553,http://www.wikidata.org/entity/Q1735052
19309,http://www.wikidata.org/entity/Q1747719
16895,http://www.wikidata.org/entity/Q1992646
12332,http://www.wikidata.org/entity/Q2011369
98650,http://www.wikidata.org/entity/Q2023893
99816,http://www.wikidata.org/entity/Q2058835
12521,http://www.wikidata.org/entity/Q2139323
15229,http://www.wikidata.org/entity/Q2157567
15433,http://www.wikidata.org/entity/Q2299137
21956,http://www.wikidata.org/entity/Q2303722
11292,http://www.wikidata.org/entity/Q2446049
15247,http://www.wikidata.org/entity/Q2462402
100212,http://www.wikidata.org/entity/Q2585401
23018,http://www.wikidata.org/entity/Q2839333
95969,http://www.wikidata.org/entity/Q2873328
18375,http://www.wikidata.org/entity/Q2894316
101624,http://www.wikidata.org/entity/Q2913658
19069,http://www.wikidata.org/entity/Q3025807
105530,http://www.wikidata.org/entity/Q3187105
12904,http://www.wikidata.org/entity/Q3213386
16767,http://www.wikidata.org/entity/Q3221756
101950,http://www.wikidata.org/entity/Q3282345
110071,http://www.wikidata.org/entity/Q3312274
11033,http://www.wikidata.org/entity/Q3358564
20762,http://www.wikidata.org/entity/Q3392374
16287,http://www.wikidata.org/entity/Q3602985
21438,http://www.wikidata.org/entity/Q3645178
21444,http://www.wikidata.org/entity/Q3783478
14790,http://www.wikidata.org/entity/Q3796209
12950,http://www.wikidata.org/entity/Q5183214
100196,http://www.wikidata.org/entity/Q5505377
15447,http://www.wikidata.org/entity/Q5655067
18248,http://www.wikidata.org/entity/Q6317445
13457,http://www.wikidata.org/entity/Q6466182
11894,http://www.wikidata.org/entity/Q6469500
9934,http://www.wikidata.org/entity/Q6862535
20005,http://www.wikidata.org/entity/Q7333110
16744,http://www.wikidata.org/entity/Q7630959
99878,http://www.wikidata.org/entity/Q7726837
97576,http://www.wikidata.org/entity/Q7732089
99765,http://www.wikidata.org/entity/Q7742680
18155,http://www.wikidata.org/entity/Q7810897
17383,http://www.wikidata.org/entity/Q12127541
102381,http://www.wikidata.org/entity/Q13380384
103320,http://www.wikidata.org/entity/Q14901506
102027,http://www.wikidata.org/entity/Q15198667
104962,http://www.wikidata.org/entity/Q15985067
21134,http://www.wikidata.org/entity/Q16038824
14366,http://www.wikidata.org/entity/Q16251860
17406,http://www.wikidata.org/entity/Q16539850
101948,http://www.wikidata.org/entity/Q16631400
103821,http://www.wikidata.org/entity/Q16669059
105067,http://www.wikidata.org/entity/Q16998771
104128,http://www.wikidata.org/entity/Q17003709
21731,http://www.wikidata.org/entity/Q18633947
106788,http://www.wikidata.org/entity/Q18703032
106763,http://www.wikidata.org/entity/Q19636068
108357,http://www.wikidata.org/entity/Q22683487
107054,http://www.wikidata.org/entity/Q28441389
18963,http://www.wikidata.org/entity/Q28840540
108934,http://www.wikidata.org/entity/Q55138432
16656,http://www.wikidata.org/entity/Q59618572
10217,http://www.wikidata.org/entity/Q61066605
22798,http://www.wikidata.org/entity/Q61076324
17130,http://www.wikidata.org/entity/Q46533
23453,http://www.wikidata.org/entity/Q83623
52966,http://www.wikidata.org/entity/Q178568
36982,http://www.wikidata.org/entity/Q184544
52517,http://www.wikidata.org/entity/Q332334
30671,http://www.wikidata.org/entity/Q335900
48447,http://www.wikidata.org/entity/Q472361
34275,http://www.wikidata.org/entity/Q515931
51378,http://www.wikidata.org/entity/Q578700
34382,http://www.wikidata.org/entity/Q683020
51389,http://www.wikidata.org/entity/Q767277
23277,http://www.wikidata.org/entity/Q767648
43198,http://www.wikidata.org/entity/Q919405
48406,http://www.wikidata.org/entity/Q925811
26178,http://www.wikidata.org/entity/Q972963
30464,http://www.wikidata.org/entity/Q982577
33104,http://www.wikidata.org/entity/Q1056797
46983,http://www.wikidata.org/entity/Q1106556
51427,http://www.wikidata.org/entity/Q1156892
27888,http://www.wikidata.org/entity/Q1219711
40915,http://www.wikidata.org/entity/Q1219665
31904,http://www.wikidata.org/entity/Q1322346
33824,http://www.wikidata.org/entity/Q1366520
26682,http://www.wikidata.org/entity/Q1406492
39065,http://www.wikidata.org/entity/Q1425905
33324,http://www.wikidata.org/entity/Q1536355
34213,http://www.wikidata.org/entity/Q1767812
26931,http://www.wikidata.org/entity/Q1991804
44440,http://www.wikidata.org/entity/Q2159807
25848,http://www.wikidata.org/entity/Q2389093
48343,http://www.wikidata.org/entity/Q2623176
34802,http://www.wikidata.org/entity/Q2824972
24677,http://www.wikidata.org/entity/Q2849584
24716,http://www.wikidata.org/entity/Q2859004
36774,http://www.wikidata.org/entity/Q2946853
36868,http://www.wikidata.org/entity/Q3023934
23090,http://www.wikidata.org/entity/Q3032568
26228,http://www.wikidata.org/entity/Q3037444
37819,http://www.wikidata.org/entity/Q3073711
27195,http://www.wikidata.org/entity/Q3129892
38840,http://www.wikidata.org/entity/Q3155082
38991,http://www.wikidata.org/entity/Q3178055
39742,http://www.wikidata.org/entity/Q3206819
28352,http://www.wikidata.org/entity/Q3207840
39953,http://www.wikidata.org/entity/Q3208867
27254,http://www.wikidata.org/entity/Q3208991
29869,http://www.wikidata.org/entity/Q3210728
40218,http://www.wikidata.org/entity/Q3214150
26309,http://www.wikidata.org/entity/Q3223043
24133,http://www.wikidata.org/entity/Q3228079
29130,http://www.wikidata.org/entity/Q3231378
29323,http://www.wikidata.org/entity/Q3235985
23463,http://www.wikidata.org/entity/Q3273526
33463,http://www.wikidata.org/entity/Q3284994
43609,http://www.wikidata.org/entity/Q3363266
25025,http://www.wikidata.org/entity/Q3389042
30993,http://www.wikidata.org/entity/Q3407439
44347,http://www.wikidata.org/entity/Q3425247
48315,http://www.wikidata.org/entity/Q3471387
3728,http://www.wikidata.org/entity/Q3519310
46111,http://www.wikidata.org/entity/Q3535696
28696,http://www.wikidata.org/entity/Q3607677
31731,http://www.wikidata.org/entity/Q3625377
31652,http://www.wikidata.org/entity/Q3793494
39946,http://www.wikidata.org/entity/Q3822354
29568,http://www.wikidata.org/entity/Q3842117
43165,http://www.wikidata.org/entity/Q3874357
30967,http://www.wikidata.org/entity/Q3922169
31441,http://www.wikidata.org/entity/Q3946553
32211,http://www.wikidata.org/entity/Q3982527
34174,http://www.wikidata.org/entity/Q4019255
35620,http://www.wikidata.org/entity/Q4943734
30709,http://www.wikidata.org/entity/Q5318322
52377,http://www.wikidata.org/entity/Q5437657
27310,http://www.wikidata.org/entity/Q5888458
27356,http://www.wikidata.org/entity/Q5911604
29575,http://www.wikidata.org/entity/Q5989213
27856,http://www.wikidata.org/entity/Q6281063
31579,http://www.wikidata.org/entity/Q7457509
32913,http://www.wikidata.org/entity/Q7751097
32945,http://www.wikidata.org/entity/Q7752666
50230,http://www.wikidata.org/entity/Q10340886
32541,http://www.wikidata.org/entity/Q10381357
52473,http://www.wikidata.org/entity/Q12122755
33664,http://www.wikidata.org/entity/Q12129803
27082,http://www.wikidata.org/entity/Q15675855
52893,http://www.wikidata.org/entity/Q16670868
39405,http://www.wikidata.org/entity/Q16864753
27819,http://www.wikidata.org/entity/Q17173772
30460,http://www.wikidata.org/entity/Q18923461
37521,http://www.wikidata.org/entity/Q19544562
52972,http://www.wikidata.org/entity/Q21009478
31757,http://www.wikidata.org/entity/Q21528054
26208,http://www.wikidata.org/entity/Q22000183
31526,http://www.wikidata.org/entity/Q24053270
24730,http://www.wikidata.org/entity/Q25136491
23734,http://www.wikidata.org/entity/Q40484198
51684,http://www.wikidata.org/entity/Q63316020
27036,http://www.wikidata.org/entity/Q64877969
48340,http://www.wikidata.org/entity/Q44578
51830,http://www.wikidata.org/entity/Q77850808
76266,http://www.wikidata.org/entity/Q72450
68396,http://www.wikidata.org/entity/Q151881
55896,http://www.wikidata.org/entity/Q159690
55881,http://www.wikidata.org/entity/Q213411
64132,http://www.wikidata.org/entity/Q219442
57271,http://www.wikidata.org/entity/Q221098
59123,http://www.wikidata.org/entity/Q493865
59077,http://www.wikidata.org/entity/Q603318
56507,http://www.wikidata.org/entity/Q625309
56388,http://www.wikidata.org/entity/Q682191
60351,http://www.wikidata.org/entity/Q693745
59315,http://www.wikidata.org/entity/Q730228
60493,http://www.wikidata.org/entity/Q765356
77372,http://www.wikidata.org/entity/Q846477
75954,http://www.wikidata.org/entity/Q925421
75015,http://www.wikidata.org/entity/Q931671
75257,http://www.wikidata.org/entity/Q952084
59752,http://www.wikidata.org/entity/Q964779
53622,http://www.wikidata.org/entity/Q976777
56324,http://www.wikidata.org/entity/Q977747
76162,http://www.wikidata.org/entity/Q978927
59360,http://www.wikidata.org/entity/Q979022
59833,http://www.wikidata.org/entity/Q1049139
56992,http://www.wikidata.org/entity/Q1206261
5424,http://www.wikidata.org/entity/Q1211971
72614,http://www.wikidata.org/entity/Q1212768
76019,http://www.wikidata.org/entity/Q1214860
64638,http://www.wikidata.org/entity/Q1248600
55386,http://www.wikidata.org/entity/Q1305437
55233,http://www.wikidata.org/entity/Q1336309
56505,http://www.wikidata.org/entity/Q1388642
61881,http://www.wikidata.org/entity/Q1398537
5869,http://www.wikidata.org/entity/Q1472478
72835,http://www.wikidata.org/entity/Q1503700
68168,http://www.wikidata.org/entity/Q1508797
72610,http://www.wikidata.org/entity/Q1537099
65688,http://www.wikidata.org/entity/Q1543966
76268,http://www.wikidata.org/entity/Q1630461
55864,http://www.wikidata.org/entity/Q1653332
60128,http://www.wikidata.org/entity/Q1660388
66355,http://www.wikidata.org/entity/Q1721012
64138,http://www.wikidata.org/entity/Q1756919
65149,http://www.wikidata.org/entity/Q1810314
75938,http://www.wikidata.org/entity/Q2131292
58509,http://www.wikidata.org/entity/Q2250146
76339,http://www.wikidata.org/entity/Q2294603
77315,http://www.wikidata.org/entity/Q2657579
64345,http://www.wikidata.org/entity/Q2810858
63023,http://www.wikidata.org/entity/Q2827994
57218,http://www.wikidata.org/entity/Q2894921
60179,http://www.wikidata.org/entity/Q2966024
55897,http://www.wikidata.org/entity/Q3025347
58443,http://www.wikidata.org/entity/Q3036169
68739,http://www.wikidata.org/entity/Q3155480
53737,http://www.wikidata.org/entity/Q3204042
77657,http://www.wikidata.org/entity/Q3204261
68117,http://www.wikidata.org/entity/Q3213893
75090,http://www.wikidata.org/entity/Q3221830
59012,http://www.wikidata.org/entity/Q3227213
77347,http://www.wikidata.org/entity/Q3231188
63544,http://www.wikidata.org/entity/Q3265113
61362,http://www.wikidata.org/entity/Q3284117
75845,http://www.wikidata.org/entity/Q3284236
60751,http://www.wikidata.org/entity/Q3297407
70658,http://www.wikidata.org/entity/Q3474998
76633,http://www.wikidata.org/entity/Q3518467
63025,http://www.wikidata.org/entity/Q3549466
77575,http://www.wikidata.org/entity/Q3555616
6877,http://www.wikidata.org/entity/Q3561417
55179,http://www.wikidata.org/entity/Q3572508
56621,http://www.wikidata.org/entity/Q3576597
58537,http://www.wikidata.org/entity/Q3760163
69826,http://www.wikidata.org/entity/Q3855930
66759,http://www.wikidata.org/entity/Q3950821
53162,http://www.wikidata.org/entity/Q3988124
64837,http://www.wikidata.org/entity/Q3998107
69427,http://www.wikidata.org/entity/Q4185417
63074,http://www.wikidata.org/entity/Q4905405
58741,http://www.wikidata.org/entity/Q5124749
75868,http://www.wikidata.org/entity/Q5163449
76567,http://www.wikidata.org/entity/Q5824335
60259,http://www.wikidata.org/entity/Q5824488
58753,http://www.wikidata.org/entity/Q6038565
59047,http://www.wikidata.org/entity/Q6122691
60458,http://www.wikidata.org/entity/Q7457174
78005,http://www.wikidata.org/entity/Q7729378
73829,http://www.wikidata.org/entity/Q10289952
64935,http://www.wikidata.org/entity/Q12125653
61678,http://www.wikidata.org/entity/Q15270576
55436,http://www.wikidata.org/entity/Q16028797
58027,http://www.wikidata.org/entity/Q16651146
65770,http://www.wikidata.org/entity/Q16992145
75846,http://www.wikidata.org/entity/Q18709399
63437,http://www.wikidata.org/entity/Q20728124
59111,http://www.wikidata.org/entity/Q49825435
56994,http://www.wikidata.org/entity/Q56419155
62127,http://www.wikidata.org/entity/Q59692503
71158,http://www.wikidata.org/entity/Q64266195
6125,http://www.wikidata.org/entity/Q64761063
77129,http://www.wikidata.org/entity/Q28193
78026,http://www.wikidata.org/entity/Q80437
93572,http://www.wikidata.org/entity/Q94133
81110,http://www.wikidata.org/entity/Q125925
80975,http://www.wikidata.org/entity/Q163549
14330,http://www.wikidata.org/entity/Q210146
81273,http://www.wikidata.org/entity/Q478748
94084,http://www.wikidata.org/entity/Q575325
78376,http://www.wikidata.org/entity/Q575848
80143,http://www.wikidata.org/entity/Q730857
86195,http://www.wikidata.org/entity/Q732436
85908,http://www.wikidata.org/entity/Q790071
79525,http://www.wikidata.org/entity/Q820384
11327,http://www.wikidata.org/entity/Q857879
94490,http://www.wikidata.org/entity/Q869055
95122,http://www.wikidata.org/entity/Q927826
16851,http://www.wikidata.org/entity/Q924090
81361,http://www.wikidata.org/entity/Q954449
78049,http://www.wikidata.org/entity/Q955482
84868,http://www.wikidata.org/entity/Q967489
98248,http://www.wikidata.org/entity/Q967478
16604,http://www.wikidata.org/entity/Q1114771
14978,http://www.wikidata.org/entity/Q1171502
95198,http://www.wikidata.org/entity/Q1217879
90184,http://www.wikidata.org/entity/Q1278386
16915,http://www.wikidata.org/entity/Q1304611
15405,http://www.wikidata.org/entity/Q1305278
100158,http://www.wikidata.org/entity/Q1437448
14252,http://www.wikidata.org/entity/Q1544359
80354,http://www.wikidata.org/entity/Q1624872
80015,http://www.wikidata.org/entity/Q1637583
93978,http://www.wikidata.org/entity/Q1674812
88560,http://www.wikidata.org/entity/Q1746546
104612,http://www.wikidata.org/entity/Q1758468
93256,http://www.wikidata.org/entity/Q1899476
97214,http://www.wikidata.org/entity/Q2073748
15244,http://www.wikidata.org/entity/Q2145568
78060,http://www.wikidata.org/entity/Q2180453
12779,http://www.wikidata.org/entity/Q2278509
79290,http://www.wikidata.org/entity/Q2338802
93682,http://www.wikidata.org/entity/Q2519061
78959,http://www.wikidata.org/entity/Q2579095
15102,http://www.wikidata.org/entity/Q2887703
83000,http://www.wikidata.org/entity/Q2943550
99333,http://www.wikidata.org/entity/Q2963686
88835,http://www.wikidata.org/entity/Q2979030
84850,http://www.wikidata.org/entity/Q3047170
100411,http://www.wikidata.org/entity/Q3045127
13126,http://www.wikidata.org/entity/Q3109101
99985,http://www.wikidata.org/entity/Q3192918
94131,http://www.wikidata.org/entity/Q3210703
81129,http://www.wikidata.org/entity/Q3222894
80461,http://www.wikidata.org/entity/Q3223654
96758,http://www.wikidata.org/entity/Q3257139
89083,http://www.wikidata.org/entity/Q3266467
88122,http://www.wikidata.org/entity/Q3326447
18124,http://www.wikidata.org/entity/Q3319210
90003,http://www.wikidata.org/entity/Q3337534
95190,http://www.wikidata.org/entity/Q3346105
86997,http://www.wikidata.org/entity/Q3349493
96639,http://www.wikidata.org/entity/Q3399747
98860,http://www.wikidata.org/entity/Q3493903
78856,http://www.wikidata.org/entity/Q3512687
82093,http://www.wikidata.org/entity/Q3516516
90726,http://www.wikidata.org/entity/Q3545625
90120,http://www.wikidata.org/entity/Q3546788
9840,http://www.wikidata.org/entity/Q3563300
8634,http://www.wikidata.org/entity/Q3752488
107546,http://www.wikidata.org/entity/Q3822731
78079,http://www.wikidata.org/entity/Q3869964
14202,http://www.wikidata.org/entity/Q3986379
78539,http://www.wikidata.org/entity/Q4134600
91398,http://www.wikidata.org/entity/Q4158683
16614,http://www.wikidata.org/entity/Q5162388
92936,http://www.wikidata.org/entity/Q5437979
16671,http://www.wikidata.org/entity/Q5475537
79530,http://www.wikidata.org/entity/Q6059549
80333,http://www.wikidata.org/entity/Q6437398
91657,http://www.wikidata.org/entity/Q6945241
97632,http://www.wikidata.org/entity/Q7196091
98337,http://www.wikidata.org/entity/Q7655685
15881,http://www.wikidata.org/entity/Q7741034
16220,http://www.wikidata.org/entity/Q7761835
91708,http://www.wikidata.org/entity/Q8057410
83062,http://www.wikidata.org/entity/Q10546459
11044,http://www.wikidata.org/entity/Q11891255
104654,http://www.wikidata.org/entity/Q13562643
106819,http://www.wikidata.org/entity/Q15647675
91193,http://www.wikidata.org/entity/Q15839983
103495,http://www.wikidata.org/entity/Q15957072
103952,http://www.wikidata.org/entity/Q16034050
13727,http://www.wikidata.org/entity/Q16303563
91494,http://www.wikidata.org/entity/Q16668840
79567,http://www.wikidata.org/entity/Q16679764
106141,http://www.wikidata.org/entity/Q19810823
106133,http://www.wikidata.org/entity/Q19824713
100596,http://www.wikidata.org/entity/Q28961102
79313,http://www.wikidata.org/entity/Q30742582
94891,http://www.wikidata.org/entity/Q49712850
82001,http://www.wikidata.org/entity/Q64876342
109409,http://www.wikidata.org/entity/Q72860576
57749,http://www.wikidata.org/entity/Q137130
62234,http://www.wikidata.org/entity/Q176488
52963,http://www.wikidata.org/entity/Q232106
4401,http://www.wikidata.org/entity/Q377923
62813,http://www.wikidata.org/entity/Q388319
21691,http://www.wikidata.org/entity/Q432930
53122,http://www.wikidata.org/entity/Q473861
61184,http://www.wikidata.org/entity/Q502182
23750,http://www.wikidata.org/entity/Q506452
60941,http://www.wikidata.org/entity/Q514701
33290,http://www.wikidata.org/entity/Q524971
35631,http://www.wikidata.org/entity/Q537484
51931,http://www.wikidata.org/entity/Q576475
23671,http://www.wikidata.org/entity/Q601947
37933,http://www.wikidata.org/entity/Q829979
54037,http://www.wikidata.org/entity/Q858450
62554,http://www.wikidata.org/entity/Q948886
27220,http://www.wikidata.org/entity/Q965233
20205,http://www.wikidata.org/entity/Q987752
25205,http://www.wikidata.org/entity/Q999353
32537,http://www.wikidata.org/entity/Q1059683
57251,http://www.wikidata.org/entity/Q1140935
59015,http://www.wikidata.org/entity/Q1197555
48144,http://www.wikidata.org/entity/Q1211254
33790,http://www.wikidata.org/entity/Q1213592
20303,http://www.wikidata.org/entity/Q1345920
53880,http://www.wikidata.org/entity/Q1424066
24429,http://www.wikidata.org/entity/Q1430490
22538,http://www.wikidata.org/entity/Q1582860
24007,http://www.wikidata.org/entity/Q1753804
24121,http://www.wikidata.org/entity/Q1823864
4557,http://www.wikidata.org/entity/Q1848335
22184,http://www.wikidata.org/entity/Q2082628
61097,http://www.wikidata.org/entity/Q2259813
35634,http://www.wikidata.org/entity/Q2385643
55387,http://www.wikidata.org/entity/Q2464386
22490,http://www.wikidata.org/entity/Q2698384
27166,http://www.wikidata.org/entity/Q2780022
35372,http://www.wikidata.org/entity/Q2884130
35629,http://www.wikidata.org/entity/Q2911572
18714,http://www.wikidata.org/entity/Q3011088
26427,http://www.wikidata.org/entity/Q3050518
53747,http://www.wikidata.org/entity/Q3059165
51144,http://www.wikidata.org/entity/Q3135655
39918,http://www.wikidata.org/entity/Q3208601
61069,http://www.wikidata.org/entity/Q3209721
54149,http://www.wikidata.org/entity/Q3211159
56311,http://www.wikidata.org/entity/Q3214209
69830,http://www.wikidata.org/entity/Q3222128
40881,http://www.wikidata.org/entity/Q3222299
31774,http://www.wikidata.org/entity/Q3222880
40934,http://www.wikidata.org/entity/Q3222925
23256,http://www.wikidata.org/entity/Q3223020
20784,http://www.wikidata.org/entity/Q3227840
24144,http://www.wikidata.org/entity/Q3227842
64732,http://www.wikidata.org/entity/Q3237829
22018,http://www.wikidata.org/entity/Q3279033
5684,http://www.wikidata.org/entity/Q3365472
33489,http://www.wikidata.org/entity/Q3424894
31415,http://www.wikidata.org/entity/Q3461246
45000,http://www.wikidata.org/entity/Q3492321
22290,http://www.wikidata.org/entity/Q3549062
52049,http://www.wikidata.org/entity/Q3572724
24776,http://www.wikidata.org/entity/Q3628243
68137,http://www.wikidata.org/entity/Q3655530
38082,http://www.wikidata.org/entity/Q3772124
22076,http://www.wikidata.org/entity/Q3785083
38655,http://www.wikidata.org/entity/Q3794612
21696,http://www.wikidata.org/entity/Q3795184
32291,http://www.wikidata.org/entity/Q3821386
33450,http://www.wikidata.org/entity/Q3844162
31846,http://www.wikidata.org/entity/Q3855883
32671,http://www.wikidata.org/entity/Q3987399
59764,http://www.wikidata.org/entity/Q4317187
57030,http://www.wikidata.org/entity/Q4373827
3085,http://www.wikidata.org/entity/Q4839171
59751,http://www.wikidata.org/entity/Q5349956
33372,http://www.wikidata.org/entity/Q5404726
26998,http://www.wikidata.org/entity/Q5577663
38451,http://www.wikidata.org/entity/Q5882832
24109,http://www.wikidata.org/entity/Q6668974
53754,http://www.wikidata.org/entity/Q6842631
37011,http://www.wikidata.org/entity/Q6856864
53732,http://www.wikidata.org/entity/Q7710886
32308,http://www.wikidata.org/entity/Q7715288
32669,http://www.wikidata.org/entity/Q7737998
22270,http://www.wikidata.org/entity/Q7838353
34224,http://www.wikidata.org/entity/Q7994606
38732,http://www.wikidata.org/entity/Q16643273
68863,http://www.wikidata.org/entity/Q18393901
32220,http://www.wikidata.org/entity/Q18636571
44950,http://www.wikidata.org/entity/Q19885450
27170,http://www.wikidata.org/entity/Q21527710
64278,http://www.wikidata.org/entity/Q30742660
43167,http://www.wikidata.org/entity/Q61066946
54011,http://www.wikidata.org/entity/Q61820486
44102,http://www.wikidata.org/entity/Q61978348
33486,http://www.wikidata.org/entity/Q61980710
34783,http://www.wikidata.org/entity/Q64995486
62690,http://www.wikidata.org/entity/Q65010093
101196,http://www.wikidata.org/entity/Q196103
87038,http://www.wikidata.org/entity/Q324540
20080,http://www.wikidata.org/entity/Q319275
8283,http://www.wikidata.org/entity/Q334132
17279,http://www.wikidata.org/entity/Q339648
97492,http://www.wikidata.org/entity/Q382864
19212,http://www.wikidata.org/entity/Q404418
18705,http://www.wikidata.org/entity/Q602522
90716,http://www.wikidata.org/entity/Q649850
97579,http://www.wikidata.org/entity/Q653303
91635,http://www.wikidata.org/entity/Q653564
78179,http://www.wikidata.org/entity/Q666484
81474,http://www.wikidata.org/entity/Q671211
75859,http://www.wikidata.org/entity/Q705343
107946,http://www.wikidata.org/entity/Q850383
17770,http://www.wikidata.org/entity/Q923195
74833,http://www.wikidata.org/entity/Q1022379
16860,http://www.wikidata.org/entity/Q1056225
100679,http://www.wikidata.org/entity/Q1057015
21482,http://www.wikidata.org/entity/Q1061771
81992,http://www.wikidata.org/entity/Q1108669
23065,http://www.wikidata.org/entity/Q1142706
75425,http://www.wikidata.org/entity/Q1199763
19627,http://www.wikidata.org/entity/Q1195707
10538,http://www.wikidata.org/entity/Q1210973
84804,http://www.wikidata.org/entity/Q1242543
19822,http://www.wikidata.org/entity/Q1278728
15845,http://www.wikidata.org/entity/Q1385470
22596,http://www.wikidata.org/entity/Q1419676
84738,http://www.wikidata.org/entity/Q1451948
12914,http://www.wikidata.org/entity/Q1466426
93847,http://www.wikidata.org/entity/Q1508378
15516,http://www.wikidata.org/entity/Q1621735
93640,http://www.wikidata.org/entity/Q2418958
11432,http://www.wikidata.org/entity/Q2620671
12236,http://www.wikidata.org/entity/Q2666095
99933,http://www.wikidata.org/entity/Q2713624
78892,http://www.wikidata.org/entity/Q2870412
107829,http://www.wikidata.org/entity/Q2937575
21471,http://www.wikidata.org/entity/Q2972003
105593,http://www.wikidata.org/entity/Q2989550
95904,http://www.wikidata.org/entity/Q3043089
98586,http://www.wikidata.org/entity/Q3066607
16246,http://www.wikidata.org/entity/Q3067085
97617,http://www.wikidata.org/entity/Q3089073
21860,http://www.wikidata.org/entity/Q3137753
22681,http://www.wikidata.org/entity/Q3201756
91639,http://www.wikidata.org/entity/Q3213555
21365,http://www.wikidata.org/entity/Q3203700
22317,http://www.wikidata.org/entity/Q3213729
23524,http://www.wikidata.org/entity/Q3216380
92985,http://www.wikidata.org/entity/Q3231411
16628,http://www.wikidata.org/entity/Q3222179
14783,http://www.wikidata.org/entity/Q3226939
100156,http://www.wikidata.org/entity/Q3269931
11754,http://www.wikidata.org/entity/Q3284412
20061,http://www.wikidata.org/entity/Q3284859
18551,http://www.wikidata.org/entity/Q3352267
8934,http://www.wikidata.org/entity/Q3429754
74900,http://www.wikidata.org/entity/Q3494033
14965,http://www.wikidata.org/entity/Q3484513
9213,http://www.wikidata.org/entity/Q3505118
97929,http://www.wikidata.org/entity/Q3535880
93407,http://www.wikidata.org/entity/Q3546954
107534,http://www.wikidata.org/entity/Q3705028
89400,http://www.wikidata.org/entity/Q3735927
84788,http://www.wikidata.org/entity/Q3794894
94494,http://www.wikidata.org/entity/Q3978081
79714,http://www.wikidata.org/entity/Q4032783
12096,http://www.wikidata.org/entity/Q4808600
103582,http://www.wikidata.org/entity/Q5104640
12406,http://www.wikidata.org/entity/Q6002444
94471,http://www.wikidata.org/entity/Q6987280
14271,http://www.wikidata.org/entity/Q7317305
19923,http://www.wikidata.org/entity/Q7457861
9823,http://www.wikidata.org/entity/Q7745928
16611,http://www.wikidata.org/entity/Q7736702
94142,http://www.wikidata.org/entity/Q7775481
101707,http://www.wikidata.org/entity/Q7804412
12963,http://www.wikidata.org/entity/Q7847590
15750,http://www.wikidata.org/entity/Q10302218
8083,http://www.wikidata.org/entity/Q10395539
